광고ID,매체ID,누적 전환 수,도메인,광고 종료일,목표 전환 수,달성률
21628.0,462.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21628.0,711.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21628.0,771.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21629.0,54.0,0.0,기타,2029-11-22 00:00:00,제한없음,제한없음
21629.0,270.0,0.0,기타,2029-11-22 00:00:00,제한없음,제한없음
21629.0,854.0,0.0,기타,2029-11-22 00:00:00,제한없음,제한없음
21630.0,54.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21630.0,270.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21630.0,337.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21630.0,854.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21632.0,54.0,0.0,상품소비,2029-11-21 00:00:00,제한없음,제한없음
21632.0,270.0,0.0,상품소비,2029-11-21 00:00:00,제한없음,제한없음
21632.0,337.0,0.0,상품소비,2029-11-21 00:00:00,제한없음,제한없음
21632.0,771.0,0.0,상품소비,2029-11-21 00:00:00,제한없음,제한없음
21632.0,790.0,0.0,상품소비,2029-11-21 00:00:00,제한없음,제한없음
21632.0,817.0,0.0,상품소비,2029-11-21 00:00:00,제한없음,제한없음
21632.0,854.0,0.0,상품소비,2029-11-21 00:00:00,제한없음,제한없음
21633.0,54.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21633.0,270.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21633.0,337.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21633.0,790.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21633.0,810.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21635.0,54.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21635.0,270.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21636.0,54.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21636.0,270.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21636.0,337.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21637.0,54.0,0.0,상품소비,2029-11-28 00:00:00,제한없음,제한없음
21637.0,270.0,0.0,상품소비,2029-11-28 00:00:00,제한없음,제한없음
21637.0,337.0,0.0,상품소비,2029-11-28 00:00:00,제한없음,제한없음
21637.0,817.0,0.0,상품소비,2029-11-28 00:00:00,제한없음,제한없음
21637.0,854.0,0.0,상품소비,2029-11-28 00:00:00,제한없음,제한없음
21638.0,54.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21638.0,270.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21638.0,337.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21640.0,54.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21640.0,270.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21640.0,337.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21640.0,854.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21642.0,54.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21642.0,270.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21642.0,337.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21642.0,785.0,0.0,상품소비,2029-11-29 00:00:00,제한없음,제한없음
21644.0,54.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21644.0,270.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21644.0,337.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21644.0,767.0,0.0,상품소비,2029-11-22 00:00:00,제한없음,제한없음
21750.0,270.0,30.0,게임,2025-12-31 00:00:00,3500.0,0.8571428571428572
21751.0,54.0,0.0,기타,2030-01-01 00:00:00,제한없음,제한없음
21751.0,337.0,0.0,기타,2030-01-01 00:00:00,제한없음,제한없음
21751.0,371.0,0.0,기타,2030-01-01 00:00:00,제한없음,제한없음
21751.0,480.0,0.0,기타,2030-01-01 00:00:00,제한없음,제한없음
21751.0,710.0,0.0,기타,2030-01-01 00:00:00,제한없음,제한없음
21751.0,769.0,0.0,기타,2030-01-01 00:00:00,제한없음,제한없음
21751.0,778.0,0.0,기타,2030-01-01 00:00:00,제한없음,제한없음
21903.0,270.0,24.0,게임,2025-12-31 00:00:00,3500.0,0.6857142857142857
21979.0,270.0,48.0,게임,2025-12-31 00:00:00,3500.0,1.3714285714285714
22045.0,270.0,19.0,게임,2025-12-31 00:00:00,3500.0,0.5428571428571428
22081.0,270.0,33.0,게임,2025-12-31 00:00:00,3500.0,0.9428571428571428
22106.0,270.0,34.0,게임,2025-12-31 00:00:00,3500.0,0.9714285714285713
22162.0,14.0,15.0,생활서비스,2029-12-31 00:00:00,제한없음,제한없음
22162.0,54.0,0.0,생활서비스,2029-12-31 00:00:00,제한없음,제한없음
22162.0,761.0,0.0,생활서비스,2029-12-31 00:00:00,제한없음,제한없음
22232.0,12.0,356.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,22.0,537.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,30.0,12.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,54.0,214.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,108.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,212.0,13.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,213.0,1348.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,246.0,119.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,270.0,65.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,294.0,14.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,337.0,90.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,398.0,1007.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,462.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,496.0,956.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,583.0,581.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,653.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,686.0,21.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,711.0,29.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,761.0,204.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,771.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,774.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,790.0,15.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,808.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,817.0,3.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,854.0,28.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,988.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22232.0,990.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,14.0,100.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,54.0,34.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,375.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,401.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,458.0,26.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,583.0,256.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,761.0,33.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,772.0,10.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,778.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,789.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22234.0,792.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
22265.0,270.0,31.0,게임,2025-12-31 00:00:00,3500.0,0.8857142857142857
22422.0,32.0,24.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
22448.0,270.0,18.0,게임,2025-12-31 00:00:00,3500.0,0.5142857142857142
22498.0,54.0,4.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,87.0,23.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,89.0,3.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,213.0,1.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,246.0,3.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,270.0,50.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,337.0,8.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,371.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,389.0,1.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,401.0,2.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,480.0,22.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,482.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,564.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,568.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,630.0,1.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,661.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,667.0,1430.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,699.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,752.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,761.0,4.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,770.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,771.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,790.0,30.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,817.0,2.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,818.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22498.0,829.0,0.0,콘텐츠,2030-01-01 00:00:00,제한없음,제한없음
22557.0,270.0,25.0,게임,2025-12-31 00:00:00,3500.0,0.7142857142857143
