광고ID,매체ID,누적 전환 수,도메인,광고 종료일,목표 전환 수
32243,530,0,상품소비,2029-11-29 00:00:00,제한없음
32243,532,0,상품소비,2029-11-29 00:00:00,제한없음
32243,545,0,상품소비,2029-11-29 00:00:00,제한없음
32243,546,0,상품소비,2029-11-29 00:00:00,제한없음
32243,547,0,상품소비,2029-11-29 00:00:00,제한없음
32243,550,0,상품소비,2029-11-29 00:00:00,제한없음
32243,554,0,상품소비,2029-11-29 00:00:00,제한없음
32243,564,0,상품소비,2029-11-29 00:00:00,제한없음
32243,566,0,상품소비,2029-11-29 00:00:00,제한없음
32243,567,0,상품소비,2029-11-29 00:00:00,제한없음
32243,570,0,상품소비,2029-11-29 00:00:00,제한없음
32243,573,0,상품소비,2029-11-29 00:00:00,제한없음
32243,578,0,상품소비,2029-11-29 00:00:00,제한없음
32243,579,0,상품소비,2029-11-29 00:00:00,제한없음
32243,582,0,상품소비,2029-11-29 00:00:00,제한없음
32243,590,0,상품소비,2029-11-29 00:00:00,제한없음
32243,593,0,상품소비,2029-11-29 00:00:00,제한없음
32243,599,0,상품소비,2029-11-29 00:00:00,제한없음
32243,600,0,상품소비,2029-11-29 00:00:00,제한없음
32243,605,0,상품소비,2029-11-29 00:00:00,제한없음
32243,607,0,상품소비,2029-11-29 00:00:00,제한없음
32243,621,0,상품소비,2029-11-29 00:00:00,제한없음
32243,628,0,상품소비,2029-11-29 00:00:00,제한없음
32243,630,0,상품소비,2029-11-29 00:00:00,제한없음
32243,634,0,상품소비,2029-11-29 00:00:00,제한없음
32243,636,0,상품소비,2029-11-29 00:00:00,제한없음
32243,637,0,상품소비,2029-11-29 00:00:00,제한없음
32243,638,0,상품소비,2029-11-29 00:00:00,제한없음
32243,639,0,상품소비,2029-11-29 00:00:00,제한없음
32243,640,0,상품소비,2029-11-29 00:00:00,제한없음
32243,646,0,상품소비,2029-11-29 00:00:00,제한없음
32243,652,2,상품소비,2029-11-29 00:00:00,제한없음
32243,653,0,상품소비,2029-11-29 00:00:00,제한없음
32243,661,0,상품소비,2029-11-29 00:00:00,제한없음
32243,674,0,상품소비,2029-11-29 00:00:00,제한없음
32243,675,0,상품소비,2029-11-29 00:00:00,제한없음
32243,682,0,상품소비,2029-11-29 00:00:00,제한없음
32243,683,0,상품소비,2029-11-29 00:00:00,제한없음
32243,686,0,상품소비,2029-11-29 00:00:00,제한없음
32243,687,0,상품소비,2029-11-29 00:00:00,제한없음
32243,688,0,상품소비,2029-11-29 00:00:00,제한없음
32243,700,0,상품소비,2029-11-29 00:00:00,제한없음
32243,701,0,상품소비,2029-11-29 00:00:00,제한없음
32243,702,0,상품소비,2029-11-29 00:00:00,제한없음
32243,703,0,상품소비,2029-11-29 00:00:00,제한없음
32243,710,0,상품소비,2029-11-29 00:00:00,제한없음
32243,711,0,상품소비,2029-11-29 00:00:00,제한없음
32243,713,0,상품소비,2029-11-29 00:00:00,제한없음
32243,755,0,상품소비,2029-11-29 00:00:00,제한없음
32243,761,2,상품소비,2029-11-29 00:00:00,제한없음
32243,767,0,상품소비,2029-11-29 00:00:00,제한없음
32243,769,0,상품소비,2029-11-29 00:00:00,제한없음
32243,771,0,상품소비,2029-11-29 00:00:00,제한없음
32243,772,0,상품소비,2029-11-29 00:00:00,제한없음
32243,774,0,상품소비,2029-11-29 00:00:00,제한없음
32243,778,0,상품소비,2029-11-29 00:00:00,제한없음
32243,790,0,상품소비,2029-11-29 00:00:00,제한없음
32243,792,1,상품소비,2029-11-29 00:00:00,제한없음
32243,798,0,상품소비,2029-11-29 00:00:00,제한없음
32243,799,0,상품소비,2029-11-29 00:00:00,제한없음
32243,800,0,상품소비,2029-11-29 00:00:00,제한없음
32243,801,0,상품소비,2029-11-29 00:00:00,제한없음
32243,802,0,상품소비,2029-11-29 00:00:00,제한없음
32243,806,0,상품소비,2029-11-29 00:00:00,제한없음
32243,807,0,상품소비,2029-11-29 00:00:00,제한없음
32243,808,0,상품소비,2029-11-29 00:00:00,제한없음
32412,761,0,게임,2029-12-06 00:00:00,제한없음
32412,778,0,게임,2029-12-06 00:00:00,제한없음
32499,30,3,생활서비스,2030-01-01 00:00:00,제한없음
32499,108,0,생활서비스,2030-01-01 00:00:00,제한없음
32499,213,2,생활서비스,2030-01-01 00:00:00,제한없음
32499,270,10,생활서비스,2030-01-01 00:00:00,제한없음
32499,337,3,생활서비스,2030-01-01 00:00:00,제한없음
32499,482,0,생활서비스,2030-01-01 00:00:00,제한없음
32499,583,229,생활서비스,2030-01-01 00:00:00,제한없음
32499,651,7,생활서비스,2030-01-01 00:00:00,제한없음
32499,761,32,생활서비스,2030-01-01 00:00:00,제한없음
32499,790,2,생활서비스,2030-01-01 00:00:00,제한없음
32500,54,17,생활서비스,2030-01-01 00:00:00,제한없음
32500,652,1,생활서비스,2030-01-01 00:00:00,제한없음
32500,761,5,생활서비스,2030-01-01 00:00:00,제한없음
33075,28,1,상품소비,2029-12-06 00:00:00,제한없음
33075,30,38,상품소비,2029-12-06 00:00:00,제한없음
33075,54,30,상품소비,2029-12-06 00:00:00,제한없음
33075,212,37,상품소비,2029-12-06 00:00:00,제한없음
33075,213,6,상품소비,2029-12-06 00:00:00,제한없음
33075,246,0,상품소비,2029-12-06 00:00:00,제한없음
33075,270,22,상품소비,2029-12-06 00:00:00,제한없음
33075,337,19,상품소비,2029-12-06 00:00:00,제한없음
33075,371,11,상품소비,2029-12-06 00:00:00,제한없음
33075,496,179,상품소비,2029-12-06 00:00:00,제한없음
33075,583,1,상품소비,2029-12-06 00:00:00,제한없음
33075,711,1,상품소비,2029-12-06 00:00:00,제한없음
33075,761,15,상품소비,2029-12-06 00:00:00,제한없음
33075,766,0,상품소비,2029-12-06 00:00:00,제한없음
33075,767,1,상품소비,2029-12-06 00:00:00,제한없음
33075,771,0,상품소비,2029-12-06 00:00:00,제한없음
33075,774,1,상품소비,2029-12-06 00:00:00,제한없음
33075,778,2,상품소비,2029-12-06 00:00:00,제한없음
33210,270,208,게임,2025-12-31 00:00:00,3500
33492,22,2,기타,2029-11-01 18:00:00,제한없음
33492,108,0,기타,2029-11-01 18:00:00,제한없음
33492,213,777,기타,2029-11-01 18:00:00,제한없음
33492,246,1,기타,2029-11-01 18:00:00,제한없음
33492,270,7,기타,2029-11-01 18:00:00,제한없음
33492,337,6,기타,2029-11-01 18:00:00,제한없음
33492,371,0,기타,2029-11-01 18:00:00,제한없음
33492,462,0,기타,2029-11-01 18:00:00,제한없음
33492,711,412,기타,2029-11-01 18:00:00,제한없음
33492,761,5,기타,2029-11-01 18:00:00,제한없음
33492,767,0,기타,2029-11-01 18:00:00,제한없음
33492,774,0,기타,2029-11-01 18:00:00,제한없음
33492,790,1,기타,2029-11-01 18:00:00,제한없음
33626,270,0,게임,2027-05-01 00:00:00,제한없음
33626,337,0,게임,2027-05-01 00:00:00,제한없음
33626,371,0,게임,2027-05-01 00:00:00,제한없음
33626,643,0,게임,2027-05-01 00:00:00,제한없음
33626,761,0,게임,2027-05-01 00:00:00,제한없음
33701,246,0,게임,2027-05-01 00:00:00,제한없음
33701,270,1,게임,2027-05-01 00:00:00,제한없음
33701,281,0,게임,2027-05-01 00:00:00,제한없음
33701,314,0,게임,2027-05-01 00:00:00,제한없음
33701,337,0,게임,2027-05-01 00:00:00,제한없음
33701,371,0,게임,2027-05-01 00:00:00,제한없음
33701,389,0,게임,2027-05-01 00:00:00,제한없음
33701,568,0,게임,2027-05-01 00:00:00,제한없음
33701,578,0,게임,2027-05-01 00:00:00,제한없음
33701,579,0,게임,2027-05-01 00:00:00,제한없음
33701,621,0,게임,2027-05-01 00:00:00,제한없음
33701,634,0,게임,2027-05-01 00:00:00,제한없음
33701,636,0,게임,2027-05-01 00:00:00,제한없음
33701,637,0,게임,2027-05-01 00:00:00,제한없음
33701,638,0,게임,2027-05-01 00:00:00,제한없음
33701,639,0,게임,2027-05-01 00:00:00,제한없음
33701,640,0,게임,2027-05-01 00:00:00,제한없음
33701,643,0,게임,2027-05-01 00:00:00,제한없음
33701,674,0,게임,2027-05-01 00:00:00,제한없음
33701,675,0,게임,2027-05-01 00:00:00,제한없음
33701,682,0,게임,2027-05-01 00:00:00,제한없음
33701,683,0,게임,2027-05-01 00:00:00,제한없음
33701,687,0,게임,2027-05-01 00:00:00,제한없음
33701,688,0,게임,2027-05-01 00:00:00,제한없음
33701,700,0,게임,2027-05-01 00:00:00,제한없음
33701,701,0,게임,2027-05-01 00:00:00,제한없음
33701,702,0,게임,2027-05-01 00:00:00,제한없음
33701,703,0,게임,2027-05-01 00:00:00,제한없음
33701,711,0,게임,2027-05-01 00:00:00,제한없음
33701,761,1,게임,2027-05-01 00:00:00,제한없음
33701,767,0,게임,2027-05-01 00:00:00,제한없음
33701,771,0,게임,2027-05-01 00:00:00,제한없음
33701,790,0,게임,2027-05-01 00:00:00,제한없음
34043,270,0,게임,2027-05-01 00:00:00,제한없음
34043,281,0,게임,2027-05-01 00:00:00,제한없음
34043,314,0,게임,2027-05-01 00:00:00,제한없음
34043,337,0,게임,2027-05-01 00:00:00,제한없음
34043,578,0,게임,2027-05-01 00:00:00,제한없음
34043,579,0,게임,2027-05-01 00:00:00,제한없음
34043,621,0,게임,2027-05-01 00:00:00,제한없음
34043,634,0,게임,2027-05-01 00:00:00,제한없음
34043,636,0,게임,2027-05-01 00:00:00,제한없음
34043,637,0,게임,2027-05-01 00:00:00,제한없음
34043,638,0,게임,2027-05-01 00:00:00,제한없음
34043,639,0,게임,2027-05-01 00:00:00,제한없음
34043,640,0,게임,2027-05-01 00:00:00,제한없음
34043,643,0,게임,2027-05-01 00:00:00,제한없음
34043,674,0,게임,2027-05-01 00:00:00,제한없음
34043,675,0,게임,2027-05-01 00:00:00,제한없음
34043,682,0,게임,2027-05-01 00:00:00,제한없음
34043,683,0,게임,2027-05-01 00:00:00,제한없음
34043,687,0,게임,2027-05-01 00:00:00,제한없음
34043,688,0,게임,2027-05-01 00:00:00,제한없음
34043,700,0,게임,2027-05-01 00:00:00,제한없음
34043,701,0,게임,2027-05-01 00:00:00,제한없음
34043,702,0,게임,2027-05-01 00:00:00,제한없음
34043,703,0,게임,2027-05-01 00:00:00,제한없음
34043,790,0,게임,2027-05-01 00:00:00,제한없음
34045,14,4744,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,28,13,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,30,121,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,108,3,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,212,61,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,213,18661,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,246,59,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,270,447,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,337,307,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,371,8,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,389,8,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,482,7,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,492,3,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,544,3,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,564,0,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,568,4,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,583,232,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,630,3,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,759,0,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,761,4186,유틸리티/툴,2029-11-01 00:00:00,제한없음
34045,790,100,유틸리티/툴,2029-11-01 00:00:00,제한없음
34567,30,1,게임,2027-05-01 00:00:00,제한없음
34567,270,0,게임,2027-05-01 00:00:00,제한없음
34567,281,0,게임,2027-05-01 00:00:00,제한없음
34567,337,0,게임,2027-05-01 00:00:00,제한없음
34567,389,0,게임,2027-05-01 00:00:00,제한없음
34567,482,0,게임,2027-05-01 00:00:00,제한없음
34567,524,0,게임,2027-05-01 00:00:00,제한없음
34567,583,0,게임,2027-05-01 00:00:00,제한없음
34567,643,0,게임,2027-05-01 00:00:00,제한없음
34567,645,0,게임,2027-05-01 00:00:00,제한없음
34567,711,0,게임,2027-05-01 00:00:00,제한없음
34567,761,0,게임,2027-05-01 00:00:00,제한없음
34567,767,0,게임,2027-05-01 00:00:00,제한없음
34567,771,0,게임,2027-05-01 00:00:00,제한없음
34567,790,1,게임,2027-05-01 00:00:00,제한없음
34607,54,0,게임,2031-01-03 00:00:00,제한없음
34609,212,0,게임,2029-11-29 00:00:00,제한없음
34609,270,0,게임,2029-11-29 00:00:00,제한없음
34609,281,0,게임,2029-11-29 00:00:00,제한없음
34609,294,0,게임,2029-11-29 00:00:00,제한없음
34609,314,0,게임,2029-11-29 00:00:00,제한없음
34609,337,1,게임,2029-11-29 00:00:00,제한없음
34609,371,0,게임,2029-11-29 00:00:00,제한없음
34609,381,0,게임,2029-11-29 00:00:00,제한없음
34609,389,0,게임,2029-11-29 00:00:00,제한없음
34609,462,0,게임,2029-11-29 00:00:00,제한없음
34609,469,0,게임,2029-11-29 00:00:00,제한없음
34609,564,0,게임,2029-11-29 00:00:00,제한없음
34609,578,0,게임,2029-11-29 00:00:00,제한없음
34609,579,0,게임,2029-11-29 00:00:00,제한없음
34609,621,0,게임,2029-11-29 00:00:00,제한없음
34609,634,0,게임,2029-11-29 00:00:00,제한없음
34609,636,0,게임,2029-11-29 00:00:00,제한없음
34609,637,0,게임,2029-11-29 00:00:00,제한없음
34609,638,0,게임,2029-11-29 00:00:00,제한없음
34609,639,0,게임,2029-11-29 00:00:00,제한없음
34609,640,0,게임,2029-11-29 00:00:00,제한없음
34609,643,0,게임,2029-11-29 00:00:00,제한없음
34609,646,0,게임,2029-11-29 00:00:00,제한없음
34609,674,0,게임,2029-11-29 00:00:00,제한없음
34609,675,0,게임,2029-11-29 00:00:00,제한없음
34609,682,0,게임,2029-11-29 00:00:00,제한없음
34609,683,0,게임,2029-11-29 00:00:00,제한없음
34609,687,0,게임,2029-11-29 00:00:00,제한없음
34609,688,0,게임,2029-11-29 00:00:00,제한없음
34609,700,0,게임,2029-11-29 00:00:00,제한없음
34609,701,0,게임,2029-11-29 00:00:00,제한없음
34609,702,0,게임,2029-11-29 00:00:00,제한없음
34609,703,0,게임,2029-11-29 00:00:00,제한없음
34609,711,0,게임,2029-11-29 00:00:00,제한없음
34609,790,0,게임,2029-11-29 00:00:00,제한없음
35173,54,1,기타,2029-11-29 00:00:00,제한없음
35173,655,3,기타,2029-11-29 00:00:00,제한없음
35173,770,0,기타,2029-11-29 00:00:00,제한없음
35173,778,0,기타,2029-11-29 00:00:00,제한없음
35173,785,0,기타,2029-11-29 00:00:00,제한없음
35173,792,0,기타,2029-11-29 00:00:00,제한없음
35173,809,0,기타,2029-11-29 00:00:00,제한없음
35399,270,99,게임,2025-12-31 00:00:00,3500
35710,270,39,게임,2025-12-31 00:00:00,3500
40096,89,7,생활서비스,2030-01-01 00:00:00,제한없음
40096,761,25,생활서비스,2030-01-01 00:00:00,제한없음
40096,770,2,생활서비스,2030-01-01 00:00:00,제한없음
40096,772,2,생활서비스,2030-01-01 00:00:00,제한없음
40096,778,12,생활서비스,2030-01-01 00:00:00,제한없음
40096,785,0,생활서비스,2030-01-01 00:00:00,제한없음
40096,789,1,생활서비스,2030-01-01 00:00:00,제한없음
40096,792,4,생활서비스,2030-01-01 00:00:00,제한없음
43000,54,0,게임,2031-01-04 00:00:00,제한없음
43000,270,0,게임,2031-01-04 00:00:00,제한없음
43000,294,0,게임,2031-01-04 00:00:00,제한없음
43000,337,2,게임,2031-01-04 00:00:00,제한없음
43000,462,0,게임,2031-01-04 00:00:00,제한없음
43000,634,0,게임,2031-01-04 00:00:00,제한없음
43000,643,0,게임,2031-01-04 00:00:00,제한없음
43000,761,0,게임,2031-01-04 00:00:00,제한없음
43000,771,0,게임,2031-01-04 00:00:00,제한없음
43000,774,0,게임,2031-01-04 00:00:00,제한없음
44588,22,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,213,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,246,1,금융/보험,2029-11-28 00:00:00,제한없음
44588,270,4,금융/보험,2029-11-28 00:00:00,제한없음
44588,337,2,금융/보험,2029-11-28 00:00:00,제한없음
44588,389,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,480,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,654,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,710,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,711,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,713,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,767,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,769,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,774,1,금융/보험,2029-11-28 00:00:00,제한없음
44588,778,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,787,0,금융/보험,2029-11-28 00:00:00,제한없음
44588,792,0,금융/보험,2029-11-28 00:00:00,제한없음
44706,54,0,생활서비스,2027-05-01 00:00:00,제한없음
44706,458,0,생활서비스,2027-05-01 00:00:00,제한없음
46287,54,21,생활서비스,2029-11-29 00:00:00,제한없음
46287,583,2,생활서비스,2029-11-29 00:00:00,제한없음
46287,761,2,생활서비스,2029-11-29 00:00:00,제한없음
46287,778,1,생활서비스,2029-11-29 00:00:00,제한없음
46287,792,0,생활서비스,2029-11-29 00:00:00,제한없음
46350,22,15,생활서비스,2030-01-01 00:00:00,제한없음
46350,54,6,생활서비스,2030-01-01 00:00:00,제한없음
46350,213,1,생활서비스,2030-01-01 00:00:00,제한없음
46350,246,1,생활서비스,2030-01-01 00:00:00,제한없음
46350,270,5,생활서비스,2030-01-01 00:00:00,제한없음
46350,294,1,생활서비스,2030-01-01 00:00:00,제한없음
46350,337,9,생활서비스,2030-01-01 00:00:00,제한없음
46350,398,13,생활서비스,2030-01-01 00:00:00,제한없음
46350,761,3,생활서비스,2030-01-01 00:00:00,제한없음
46433,22,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,213,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,246,1,생활서비스,2031-01-04 00:00:00,제한없음
46433,270,41,생활서비스,2031-01-04 00:00:00,제한없음
46433,337,8,생활서비스,2031-01-04 00:00:00,제한없음
46433,371,1,생활서비스,2031-01-04 00:00:00,제한없음
46433,389,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,462,1,생활서비스,2031-01-04 00:00:00,제한없음
46433,539,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,654,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,711,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,761,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,767,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,769,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,772,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,778,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,787,0,생활서비스,2031-01-04 00:00:00,제한없음
46433,790,7,생활서비스,2031-01-04 00:00:00,제한없음
46970,270,0,상품소비,2029-11-28 00:00:00,제한없음
46970,281,0,상품소비,2029-11-28 00:00:00,제한없음
46970,314,0,상품소비,2029-11-28 00:00:00,제한없음
46970,337,0,상품소비,2029-11-28 00:00:00,제한없음
46970,371,0,상품소비,2029-11-28 00:00:00,제한없음
46970,381,0,상품소비,2029-11-28 00:00:00,제한없음
46970,462,0,상품소비,2029-11-28 00:00:00,제한없음
46970,578,0,상품소비,2029-11-28 00:00:00,제한없음
46970,579,0,상품소비,2029-11-28 00:00:00,제한없음
46970,621,0,상품소비,2029-11-28 00:00:00,제한없음
46970,636,0,상품소비,2029-11-28 00:00:00,제한없음
46970,637,0,상품소비,2029-11-28 00:00:00,제한없음
46970,638,0,상품소비,2029-11-28 00:00:00,제한없음
46970,639,0,상품소비,2029-11-28 00:00:00,제한없음
46970,640,0,상품소비,2029-11-28 00:00:00,제한없음
